session,TEST01,TEST02,TEST03,TEST04,TEST05,TEST06,TEST07,TEST08,TEST09,TEST10,TEST11,TEST12,TEST13,TEST14,TEST15,TEST16,TEST17,TEST18,TEST19,TEST20,TEST_BENCHMARK
2020-01-02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2020-01-03,-0.0010300985524176573,-0.0009673754099071394,-0.0011460914063779856,-0.0009689619024825123,-0.0010385554227365587,-0.0009585806253302462,-0.0007890981207114342,-0.001616732709899604,-0.00028352419866713987,-0.0007198180645744954,-0.002021393755809847,-0.0007034908588449295,-0.0008466613366668595,-0.0011469486579345433,-0.0004955752212924879,-0.0008585497054374945,-0.0007189297505130865,-0.000681705006385158,-0.0012906574312135709,-0.0005724633319968307,-0.0
2020-01-06,-0.0001428299920605779,-0.0002879375543962,-0.00014886978996160735,0.00012925521833176713,-0.000400197040287907,-0.0005175605703907277,7.997120510481225e-05,-8.717435592799494e-05,-0.00011756240194318784,-0.0006285005373759219,0.00028910848428670394,-0.00010723636817241453,-0.000278431103588601,-0.0010246832557961741,-0.0005882035597295024,-0.0006135648755429949,-0.0005095683287216019,-0.00048148036457592913,-0.00011318227103100244,-0.000716585947723356,-0.0
2020-01-07,0.0011875067412814527,0.0007092130017609906,0.0005279581877632416,0.0004083839375722048,0.0010444408054224984,0.0008024788360869168,0.00020283289235657244,-0.00012047305774944094,0.0010441301073542822,0.00046129750716668435,0.0003807957883611026,0.0001602063960023045,0.0006963054635253802,0.0006642169207229626,0.0007052507791326598,0.001314648391971222,0.000855798736764431,0.00023947037406528903,0.0005108580039734653,0.00026696114066892006,0.0
2020-01-08,0.0003255830497653503,0.0006272724539070027,0.0006683268766521101,0.0005090024501262078,0.00039856166659469824,0.0007413146104821428,-0.0007675785843476399,1.458297544792512e-05,0.00011126564915236451,0.00048124380497099363,8.00154532440281e-07,0.00035807064013902734,8.229015764293592e-05,-0.0001862369765789054,0.0009144365666117958,0.00011149111861132196,0.00010930463376173124,9.180695818920179e-05,-0.0002057064921299004,0.0008245132026553642,0.0
2020-01-09,-0.0007612476982471467,0.000134050136924684,-0.00026644328048877077,0.00022969031522452127,-0.0004814701848331144,-0.00012830402996121435,0.00016801751290208532,8.902211641553036e-05,0.00024685833292058533,0.00019808389201009566,0.0003798288782232911,0.00035930713532291824,-0.0006117618745172963,-0.000388648458683923,0.0004358872612177272,0.0004244147060384851,0.00012650852179011193,9.166554451405949e-05,0.00027162748305058595,-0.00026862125312631275,-0.0
2020-01-10,6.0071996842195514e-05,-0.00021264224810230536,0.0001168823582325825,0.0005833953281194788,-0.00028197027607787794,0.0002956297814692816,-0.00024008052285733638,-0.0001141305697069778,-8.46782241393445e-06,2.6857620450988456e-05,0.0006341811678924078,-9.79898856152112e-05,0.0007150247762426438,5.033016049899797e-05,0.0001008895983842249,-8.355621307845314e-05,-9.111600453193539e-05,0.00032307227134652656,-7.401841661325813e-05,2.7557823752956246e-05,0.0
2020-01-13,0.00019167636456346565,-0.00019550945173888413,0.00043493336568644703,-0.0003070745741224175,-0.00048225990709595046,-0.0005194252257060431,-0.0006318750736286516,-0.0007866306986460969,0.0001259729401997412,0.00020016178981249736,-0.00025906957569046173,-0.0007102820302270083,-9.913131043604128e-05,-0.0002783981212658589,-0.00018185107256786238,-0.00014273628541617566,-0.00022545871227208755,0.00016638623967320362,-0.0006106934455867509,-0.00044285517475764355,-0.0
2020-01-14,-0.0001539017037533973,0.00014708421036973573,-0.00014826245406939607,-0.000253810680872317,0.000666598079454029,-0.00025545110000090764,-0.0008178396167174082,-9.749055466798445e-05,-0.0002472109183202839,-0.00020414804950440394,0.00017668804512263833,0.0003104157848744921,-0.0002145391423488489,-0.0003388519192765121,-0.00019780447557914008,-0.00027864618654426936,0.0002250963799582063,-0.0001878440143440705,-0.0003286481513660171,-0.0003002249138306698,-0.0
2020-01-15,-0.0006009166680007714,-0.0002520507471523738,0.00023092602281165583,7.272949066130157e-05,-0.0003270554756070926,0.00026409509135589106,0.0003743782202934124,-0.00024627536532251693,-9.116034323154465e-05,0.0001966712052319759,0.0003770968515106099,0.00017504636960892253,-0.0005842630700118643,7.750802988074553e-05,0.00016114765182639692,0.0006768084457204258,5.7717849520100245e-05,-9.333399417453234e-05,9.240868038183022e-05,-0.0005811979044830583,0.0
